IP, Port, Phone_IP,Phone_Port, Seed, Topfile, Interest_hybrid_name, Weight_dist, Range_dist, Link_dist, Success_thresh, Phone_node_connect_order_dist, Phone_node_connect_order, Velocity_dist,Velocity, Pktgen_num, Top_thresh, Linger_dist, Linger, Delta_dist, Delta, Timeout, Phone_test, iperf_test, total_delay, timeout_counter, linger_timeout_counter, delta_timeout_counter, internal_timeout_counter, num_failure, dropped_packets_percent, rec_data, precache_check, num_pro_del, num_infrastructure, num_precache, num_cache_hit
localhost,8080,192.168.1.207,9095,8,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 7, 6, 4, 1, 0, 3, 3, 4, 3]","uniform:0, 2","[np.float64(1.1107129476446609), np.float64(1.0867720350850807), np.float64(1.521791151205858), np.float64(1.4247491481641825), np.float64(1.2393641922068792), np.float64(0.8521835409523844), np.float64(0.5781500560361754), np.float64(1.9477104824008924), np.float64(0.6675480910213407), np.float64(0.43760212163965595)]",5,"uniform:0, 0","uniform:0, 1","[np.float64(0.03891229764232185), np.float64(0.4464229075179026)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.33334636822948,1,1,0,0,0,0, True, False,2,0,10,0
localhost,8080,192.168.1.207,9095,9,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[0, 4, 3, 1, 1, 1, 3, 1, 0, 2]","uniform:0, 2","[np.float64(0.33355269306464286), np.float64(1.757118171065318), np.float64(1.901928063253433), np.float64(0.07749675166463965), np.float64(1.398214782797522), np.float64(1.1455196311388185), np.float64(1.7960142364502991), np.float64(1.3337979458392732), np.float64(1.0956755660929631), np.float64(1.4048548481361105)]",5,"uniform:0, 0","uniform:0, 1",[np.float64(0.9252000772711074)],"3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.296043395996094,0,0,0,0,0,0, True, False,1,0,2,0
localhost,8080,192.168.1.207,9095,10,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 0, 5, 5, 3, 1, 1, 6, 1, 0]","uniform:0, 2","[np.float64(1.3707196367355945), np.float64(1.906786692389873), np.float64(0.007896532655828903), np.float64(1.0243845267715532), np.float64(1.625241923304227), np.float64(1.2250521336587763), np.float64(1.443510634863599), np.float64(0.5837521363412663), np.float64(1.8355482450258869), np.float64(1.4291515667953811)]",5,"uniform:0, 0","uniform:0, 1",[np.float64(0.3255116378322488)],"3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.193858861923218,0,0,0,0,0,0, True, False,1,0,0,0
localhost,8080,192.168.1.207,9095,0,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 4, 4, 3, 5, 3, 7, 7, 3]","uniform:0, 2","[np.float64(1.5834500761653292), np.float64(1.057789839505809), np.float64(1.1360891221878646), np.float64(1.851193276585322), np.float64(0.14207211639577388), np.float64(0.17425859940308142), np.float64(0.04043679488065144), np.float64(1.665239691095876), np.float64(1.556313501899701), np.float64(1.7400242964936383)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.15771417546209193), np.float64(0.1818553854713113), np.float64(0.2850983852089398), np.float64(0.21930075673116017), np.float64(0.4941869190296131)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,1.11080510767392,4,4,0,0,0,37.5, True, False,4,0,20,0
localhost,8080,192.168.1.207,9095,1,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 5, 0, 2, 1, 0, 1, 2, 3, 4]","uniform:0, 2","[np.float64(0.8383890288065896), np.float64(1.370439000793519), np.float64(0.40890449946303487), np.float64(1.7562348727818908), np.float64(0.05477518639585233), np.float64(1.3409350203568045), np.float64(0.8346096047342539), np.float64(1.1173796568915033), np.float64(0.28077387719046754), np.float64(0.3962029781697576)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.14388766929317437), np.float64(0.06501428605913884), np.float64(0.009683478935148537), np.float64(0.3394177664699455)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.232425632804307,3,3,0,0,0,0, True, False,3,0,9,0
localhost,8080,192.168.1.207,9095,2,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 0, 4, 3, 3, 2, 1, 4, 2, 2]","uniform:0, 2","[np.float64(1.2422676655385898), np.float64(1.0582841885540781), np.float64(0.2691598906898671), np.float64(1.0271562425314928), np.float64(0.36887973129383056), np.float64(1.570670295633347), np.float64(1.7079505852789776), np.float64(0.9884736747638556), np.float64(1.693122970714936), np.float64(0.159290954018122)]",5,"uniform:0, 0","uniform:0, 0.5",[np.float64(0.26780208674882816)],"3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.189435005187988,0,0,0,0,0,0, True, False,1,0,0,0
localhost,8080,192.168.1.207,9095,3,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 2, 4, 7, 7, 1, 1, 0, 3]","uniform:0, 2","[np.float64(0.05975242175713391), np.float64(0.9136664487894222), np.float64(1.2982880952295215), np.float64(0.5569745652959506), np.float64(1.3525098039602625), np.float64(1.1817256348327017), np.float64(0.04796376475433073), np.float64(1.117708175981764), np.float64(0.5185048938149308), np.float64(0.8302023940201393)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.13898875331180066), np.float64(0.2273110377609734), np.float64(0.10270517230249376)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.409366769527364,2,2,0,0,0,0, True, False,2,0,10,0
localhost,8080,192.168.1.207,9095,4,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[7, 4, 7, 5, 5, 1, 7, 0, 2, 3]","uniform:0, 2","[np.float64(1.558765843587505), np.float64(0.39537014920050617), np.float64(1.7259864711984445), np.float64(1.9668013543506255), np.float64(0.32768448280939744), np.float64(1.1946678878657184), np.float64(0.017972195335109964), np.float64(0.7731425652872588), np.float64(0.08832011586299915), np.float64(1.9133059354284718)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.27737043147127927), np.float64(0.31246542203204886), np.float64(0.447750583028073)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.929780216143709,2,2,0,0,0,0, True, False,3,0,15,0
localhost,8080,192.168.1.207,9095,5,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[1, 6, 1, 7, 3, 4, 6, 4, 2, 1]","uniform:0, 2","[np.float64(0.16148253752974973), np.float64(1.47688059239794), np.float64(0.8826184457919062), np.float64(0.3166197354253024), np.float64(1.7598740624025577), np.float64(0.5481729239844493), np.float64(0.8284700381621026), np.float64(0.5921598654672959), np.float64(1.2575758177589667), np.float64(1.15967562037909)]",5,"uniform:0, 0","uniform:0, 0.5",[np.float64(0.40686623879345907)],"3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.254544973373413,0,0,0,0,0,0, True, False,1,0,3,0
localhost,8080,192.168.1.207,9095,6,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[7, 2, 6, 0, 0, 4, 4, 3, 2, 4]","uniform:0, 2","[np.float64(0.8762828522177482), np.float64(1.4717642126973804), np.float64(1.0360728239985375), np.float64(1.1577172004523142), np.float64(1.2907101917911876), np.float64(1.9804485427468328), np.float64(1.6397163938436827), np.float64(0.8264018696323616), np.float64(1.7525353104132548), np.float64(1.6475188651410426)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.1991864594056416), np.float64(0.38544048315393986)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.200685873849611,1,1,0,0,0,0, True, False,1,0,5,0
localhost,8080,192.168.1.207,9095,7,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[0, 6, 3, 5, 7, 4, 4, 0, 2, 3]","uniform:0, 2","[np.float64(1.358459992241881), np.float64(1.607478072208751), np.float64(0.7618822662970768), np.float64(0.13187269381181022), np.float64(0.5762911986159871), np.float64(1.8191870554392273), np.float64(0.426770707159831), np.float64(0.9042479236353662), np.float64(1.8624120393780434), np.float64(0.049798455100696026)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.0902258096013408), np.float64(0.37055943645663214)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.414889210251365,1,1,0,0,0,0, True, False,2,0,10,0
localhost,8080,192.168.1.207,9095,8,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 7, 6, 4, 1, 0, 3, 3, 4, 3]","uniform:0, 2","[np.float64(1.1107129476446609), np.float64(1.0867720350850807), np.float64(1.521791151205858), np.float64(1.4247491481641825), np.float64(1.2393641922068792), np.float64(0.8521835409523844), np.float64(0.5781500560361754), np.float64(1.9477104824008924), np.float64(0.6675480910213407), np.float64(0.43760212163965595)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.019456148821160923), np.float64(0.2232114537589513), np.float64(0.09408625764665712), np.float64(0.3135278234276242), np.float64(0.1076588997363731), np.float64(0.0754850538287482), np.float64(0.26807215333978723)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,1.07170879456815,6,6,0,0,0,0, True, False,6,0,30,0
localhost,8080,192.168.1.207,9095,9,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[0, 4, 3, 1, 1, 1, 3, 1, 0, 2]","uniform:0, 2","[np.float64(0.33355269306464286), np.float64(1.757118171065318), np.float64(1.901928063253433), np.float64(0.07749675166463965), np.float64(1.398214782797522), np.float64(1.1455196311388185), np.float64(1.7960142364502991), np.float64(1.3337979458392732), np.float64(1.0956755660929631), np.float64(1.4048548481361105)]",5,"uniform:0, 0","uniform:0, 0.5",[np.float64(0.4626000386355537)],"3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.36651086807251,0,0,0,0,0,0, True, False,1,0,2,0
localhost,8080,192.168.1.207,9095,10,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 0, 5, 5, 3, 1, 1, 6, 1, 0]","uniform:0, 2","[np.float64(1.3707196367355945), np.float64(1.906786692389873), np.float64(0.007896532655828903), np.float64(1.0243845267715532), np.float64(1.625241923304227), np.float64(1.2250521336587763), np.float64(1.443510634863599), np.float64(0.5837521363412663), np.float64(1.8355482450258869), np.float64(1.4291515667953811)]",5,"uniform:0, 0","uniform:0, 0.5","[np.float64(0.1627558189161244), np.float64(0.08250794885957424), np.float64(0.19626462197329364), np.float64(0.04673018727932515), np.float64(0.41055282891846423)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.665780521074338,4,4,0,0,0,7.69230769230769, True, False,5,0,22,0
localhost,8080,192.168.1.207,9095,0,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 4, 4, 3, 5, 3, 7, 7, 3]","uniform:0, 2","[np.float64(1.5834500761653292), np.float64(1.057789839505809), np.float64(1.1360891221878646), np.float64(1.851193276585322), np.float64(0.14207211639577388), np.float64(0.17425859940308142), np.float64(0.04043679488065144), np.float64(1.665239691095876), np.float64(1.556313501899701), np.float64(1.7400242964936383)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.07885708773104597), np.float64(0.09092769273565565), np.float64(0.1425491926044699), np.float64(0.10965037836558009), np.float64(0.24709345951480655)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.605977452556747,4,4,0,0,0,54.5454545454545, True, False,4,0,20,0
localhost,8080,192.168.1.207,9095,1,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 5, 0, 2, 1, 0, 1, 2, 3, 4]","uniform:0, 2","[np.float64(0.8383890288065896), np.float64(1.370439000793519), np.float64(0.40890449946303487), np.float64(1.7562348727818908), np.float64(0.05477518639585233), np.float64(1.3409350203568045), np.float64(0.8346096047342539), np.float64(1.1173796568915033), np.float64(0.28077387719046754), np.float64(0.3962029781697576)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.07194383464658718), np.float64(0.03250714302956942), np.float64(0.004841739467574269), np.float64(0.16970888323497274)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.121261806651788,3,3,0,0,0,0, True, False,3,0,8,0
localhost,8080,192.168.1.207,9095,2,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 0, 4, 3, 3, 2, 1, 4, 2, 2]","uniform:0, 2","[np.float64(1.2422676655385898), np.float64(1.0582841885540781), np.float64(0.2691598906898671), np.float64(1.0271562425314928), np.float64(0.36887973129383056), np.float64(1.570670295633347), np.float64(1.7079505852789776), np.float64(0.9884736747638556), np.float64(1.693122970714936), np.float64(0.159290954018122)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.13390104337441408), np.float64(0.23843555673621666), np.float64(0.13605204003702553), np.float64(0.0205237305687562), np.float64(0.0915856004187551), np.float64(0.21271262600112542)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.636978178578405,5,5,0,0,0,40, True, False,3,0,15,0
localhost,8080,192.168.1.207,9095,3,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 2, 4, 7, 7, 1, 1, 0, 3]","uniform:0, 2","[np.float64(0.05975242175713391), np.float64(0.9136664487894222), np.float64(1.2982880952295215), np.float64(0.5569745652959506), np.float64(1.3525098039602625), np.float64(1.1817256348327017), np.float64(0.04796376475433073), np.float64(1.117708175981764), np.float64(0.5185048938149308), np.float64(0.8302023940201393)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.06949437665590033), np.float64(0.1136555188804867), np.float64(0.05135258615124688)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.196010193693125,2,2,0,0,0,14.2857142857143, True, False,2,0,8,0
localhost,8080,192.168.1.207,9095,4,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[7, 4, 7, 5, 5, 1, 7, 0, 2, 3]","uniform:0, 2","[np.float64(1.558765843587505), np.float64(0.39537014920050617), np.float64(1.7259864711984445), np.float64(1.9668013543506255), np.float64(0.32768448280939744), np.float64(1.1946678878657184), np.float64(0.017972195335109964), np.float64(0.7731425652872588), np.float64(0.08832011586299915), np.float64(1.9133059354284718)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.13868521573563963), np.float64(0.15623271101602443), np.float64(0.2238752915140365), np.float64(0.09071339710828161), np.float64(0.15938926825468416), np.float64(0.04786160052974084), np.float64(0.12444852865432643), np.float64(0.04561135114280171), np.float64(0.22959575978494068)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,1.03441644118027,8,8,0,0,0,50, True, False,5,0,30,1
localhost,8080,192.168.1.207,9095,5,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[1, 6, 1, 7, 3, 4, 6, 4, 2, 1]","uniform:0, 2","[np.float64(0.16148253752974973), np.float64(1.47688059239794), np.float64(0.8826184457919062), np.float64(0.3166197354253024), np.float64(1.7598740624025577), np.float64(0.5481729239844493), np.float64(0.8284700381621026), np.float64(0.5921598654672959), np.float64(1.2575758177589667), np.float64(1.15967562037909)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.20343311939672953), np.float64(0.13661412449311944), np.float64(0.19271352178505613), np.float64(0.1212327687471145), np.float64(0.0072778909181794305), np.float64(0.021631422100551273), np.float64(0.02786345309450583), np.float64(0.06281127792263691), np.float64(0.24122882313159125)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.776142485531868,8,8,0,0,0,8.33333333333333, True, False,5,0,35,2
localhost,8080,192.168.1.207,9095,6,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[7, 2, 6, 0, 0, 4, 4, 3, 2, 4]","uniform:0, 2","[np.float64(0.8762828522177482), np.float64(1.4717642126973804), np.float64(1.0360728239985375), np.float64(1.1577172004523142), np.float64(1.2907101917911876), np.float64(1.9804485427468328), np.float64(1.6397163938436827), np.float64(0.8264018696323616), np.float64(1.7525353104132548), np.float64(1.6475188651410426)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.0995932297028208), np.float64(0.19272024157696993)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.106786318234315,1,1,0,0,0,0, True, False,1,0,5,0
localhost,8080,192.168.1.207,9095,7,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[0, 6, 3, 5, 7, 4, 4, 0, 2, 3]","uniform:0, 2","[np.float64(1.358459992241881), np.float64(1.607478072208751), np.float64(0.7618822662970768), np.float64(0.13187269381181022), np.float64(0.5762911986159871), np.float64(1.8191870554392273), np.float64(0.426770707159831), np.float64(0.9042479236353662), np.float64(1.8624120393780434), np.float64(0.049798455100696026)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.0451129048006704), np.float64(0.18527971822831607), np.float64(0.10559351091078509), np.float64(0.10661339317123558), np.float64(0.1585949671584597), np.float64(0.13072655025708632), np.float64(0.1037214946098608), np.float64(0.00035672014068954816), np.float64(0.02306558646168802), np.float64(0.17734859843130318)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,1.03641344417009,10,10,0,0,0,37.5, False, False,6,0,40,2
localhost,8080,192.168.1.207,9095,8,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 7, 6, 4, 1, 0, 3, 3, 4, 3]","uniform:0, 2","[np.float64(1.1107129476446609), np.float64(1.0867720350850807), np.float64(1.521791151205858), np.float64(1.4247491481641825), np.float64(1.2393641922068792), np.float64(0.8521835409523844), np.float64(0.5781500560361754), np.float64(1.9477104824008924), np.float64(0.6675480910213407), np.float64(0.43760212163965595)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.009728074410580462), np.float64(0.11160572687947565), np.float64(0.04704312882332856), np.float64(0.1567639117138121), np.float64(0.05382944986818655), np.float64(0.0377425269143741), np.float64(0.13403607666989362), np.float64(0.02509669855613733), np.float64(0.1827896079951657), np.float64(0.2349127598602937)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.993547961691248,10,10,0,0,0,69.2307692307692, False, False,5,0,25,0
localhost,8080,192.168.1.207,9095,9,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[0, 4, 3, 1, 1, 1, 3, 1, 0, 2]","uniform:0, 2","[np.float64(0.33355269306464286), np.float64(1.757118171065318), np.float64(1.901928063253433), np.float64(0.07749675166463965), np.float64(1.398214782797522), np.float64(1.1455196311388185), np.float64(1.7960142364502991), np.float64(1.3337979458392732), np.float64(1.0956755660929631), np.float64(1.4048548481361105)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.23130001931777686), np.float64(0.009863704418566765), np.float64(0.16177917838627784), np.float64(0.15951349617934624), np.float64(0.11542441561767425), np.float64(0.013264856121348256), np.float64(0.009642730790589582), np.float64(0.04238285355196922), np.float64(0.19863697174463485), np.float64(0.040651511640020205)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.948723080177866,9,9,0,0,0,25, True, False,6,0,40,2
localhost,8080,192.168.1.207,9095,10,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[6, 0, 5, 5, 3, 1, 1, 6, 1, 0]","uniform:0, 2","[np.float64(1.3707196367355945), np.float64(1.906786692389873), np.float64(0.007896532655828903), np.float64(1.0243845267715532), np.float64(1.625241923304227), np.float64(1.2250521336587763), np.float64(1.443510634863599), np.float64(0.5837521363412663), np.float64(1.8355482450258869), np.float64(1.4291515667953811)]",5,"uniform:0, 0","uniform:0, 0.25","[np.float64(0.0813779094580622), np.float64(0.04125397442978712), np.float64(0.09813231098664682), np.float64(0.023365093639662576), np.float64(0.20527641445923211), np.float64(0.037788004910640965), np.float64(0.0960286121730499), np.float64(0.2360651780597003), np.float64(0.24690636872546806), np.float64(0.11407613677369602)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,1.18027000361595,10,10,0,0,0,30, False, False,6,0,40,2
localhost,8080,192.168.1.207,9095,0,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 4, 4, 3, 5, 3, 7, 7, 3]","uniform:0, 2","[np.float64(1.5834500761653292), np.float64(1.057789839505809), np.float64(1.1360891221878646), np.float64(1.851193276585322), np.float64(0.14207211639577388), np.float64(0.17425859940308142), np.float64(0.04043679488065144), np.float64(1.665239691095876), np.float64(1.556313501899701), np.float64(1.7400242964936383)]",5,"uniform:0, 0","uniform:0, 0.2","[np.float64(0.06308567018483678), np.float64(0.07274215418852452), np.float64(0.11403935408357593), np.float64(0.08772030269246407), np.float64(0.19767476761184524), np.float64(0.020408962149605615), np.float64(0.041775351218966944), np.float64(0.032261903576999255), np.float64(0.13062166509307968), np.float64(0.05065832050795643)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.810988451307854,10,10,0,0,0,75, False, False,5,0,45,4
localhost,8080,192.168.1.207,9095,1,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 5, 0, 2, 1, 0, 1, 2, 3, 4]","uniform:0, 2","[np.float64(0.8383890288065896), np.float64(1.370439000793519), np.float64(0.40890449946303487), np.float64(1.7562348727818908), np.float64(0.05477518639585233), np.float64(1.3409350203568045), np.float64(0.8346096047342539), np.float64(1.1173796568915033), np.float64(0.28077387719046754), np.float64(0.3962029781697576)]",5,"uniform:0, 0","uniform:0, 0.2","[np.float64(0.05755506771726975), np.float64(0.026005714423655537), np.float64(0.003873391574059415), np.float64(0.1357671065879782)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.109647871148456,3,3,0,0,0,0, True, False,3,0,15,0
localhost,8080,192.168.1.207,9095,2,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[3, 0, 4, 3, 3, 2, 1, 4, 2, 2]","uniform:0, 2","[np.float64(1.2422676655385898), np.float64(1.0582841885540781), np.float64(0.2691598906898671), np.float64(1.0271562425314928), np.float64(0.36887973129383056), np.float64(1.570670295633347), np.float64(1.7079505852789776), np.float64(0.9884736747638556), np.float64(1.693122970714936), np.float64(0.159290954018122)]",5,"uniform:0, 0","uniform:0, 0.2","[np.float64(0.10712083469953126), np.float64(0.19074844538897334), np.float64(0.10884163202962044), np.float64(0.01641898445500496), np.float64(0.07326848033500409), np.float64(0.17017010080090034)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.498180794205497,5,5,0,0,0,0, True, False,3,0,15,0
localhost,8080,192.168.1.207,9095,3,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[4, 5, 2, 4, 7, 7, 1, 1, 0, 3]","uniform:0, 2","[np.float64(0.05975242175713391), np.float64(0.9136664487894222), np.float64(1.2982880952295215), np.float64(0.5569745652959506), np.float64(1.3525098039602625), np.float64(1.1817256348327017), np.float64(0.04796376475433073), np.float64(1.117708175981764), np.float64(0.5185048938149308), np.float64(0.8302023940201393)]",5,"uniform:0, 0","uniform:0, 0.2","[np.float64(0.05559550132472027), np.float64(0.09092441510438937), np.float64(0.04108206892099751)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.148856418504305,2,2,0,0,0,0, True, False,2,0,7,0
localhost,8080,192.168.1.207,9095,4,topology.txt,VA/Fairfax/GMU/CS/actionOn:1R153AN,"uniform:0, 1","uniform:0, 2","uniform:1, 1","0, 0","10:uniform:0, 8","[7, 4, 7, 5, 5, 1, 7, 0, 2, 3]","uniform:0, 2","[np.float64(1.558765843587505), np.float64(0.39537014920050617), np.float64(1.7259864711984445), np.float64(1.9668013543506255), np.float64(0.32768448280939744), np.float64(1.1946678878657184), np.float64(0.017972195335109964), np.float64(0.7731425652872588), np.float64(0.08832011586299915), np.float64(1.9133059354284718)]",5,"uniform:0, 0","uniform:0, 0.2","[np.float64(0.11094817258851171), np.float64(0.12498616881281954), np.float64(0.17910023321122923), np.float64(0.07257071768662529), np.float64(0.12751141460374735), np.float64(0.038289280423792676), np.float64(0.09955882292346115), np.float64(0.03648908091424137), np.float64(0.18367660782795256)]","3:uniform:10, 10","[np.float64(10.0), np.float64(10.0), np.float64(10.0)]",5,False,False,0.791144040471679,8,8,0,0,0,53.3333333333333, True, False,5,0,25,0
